sample_date,postal_code,lead_concentration_ppb,year,month,region,season
2020-01-10,M8V,7.3e-5,2020,1,west toronto,winter
2020-01-10,M6S,5e-5,2020,1,west toronto,winter
2020-01-10,M4C,9.19e-5,2020,1,central toronto,winter
2020-01-10,M5A,5e-5,2020,1,downtown toronto,winter
2020-01-10,M6P,5e-5,2020,1,west toronto,winter
2020-01-10,M6G,5e-5,2020,1,downtown toronto,winter
2020-01-10,M4E,5.53e-5,2020,1,east toronto,winter
2020-01-10,M4L,5e-5,2020,1,east toronto,winter
2020-01-11,M1L,5e-5,2020,1,central toronto,winter
2020-01-12,M1M,5e-5,2020,1,central toronto,winter
2020-01-12,M4X,6.05e-4,2020,1,downtown toronto,winter
2020-01-12,M6P,5e-5,2020,1,west toronto,winter
2020-01-12,M4E,5e-5,2020,1,east toronto,winter
2020-01-12,M6S,7.15e-4,2020,1,west toronto,winter
2020-01-13,M4M,0.00277,2020,1,east toronto,winter
2020-01-13,M2J,5e-5,2020,1,central toronto,winter
2020-01-13,M6K,5e-5,2020,1,central toronto,winter
2020-01-13,M1R,7e-5,2020,1,central toronto,winter
2020-01-13,M2R,5e-5,2020,1,central toronto,winter
2020-01-13,M4G,5e-5,2020,1,central toronto,winter
2020-01-13,M5N,0.00269,2020,1,central toronto,winter
2020-01-13,M9B,6.98e-5,2020,1,central toronto,winter
2020-01-13,M1M,8.09e-5,2020,1,central toronto,winter
2020-01-14,M6G,5e-5,2020,1,downtown toronto,winter
2020-01-14,M4K,5e-5,2020,1,east toronto,winter
2020-01-14,M6N,0.00111,2020,1,central toronto,winter
2020-01-14,M6S,0.0012,2020,1,west toronto,winter
2020-01-14,M6R,5e-5,2020,1,west toronto,winter
2020-01-15,M4C,7.23e-4,2020,1,central toronto,winter
2020-01-15,M6P,1.26e-4,2020,1,west toronto,winter
2020-01-15,M8W,5e-5,2020,1,central toronto,winter
2020-01-15,M1R,5e-5,2020,1,central toronto,winter
2020-01-15,M4K,2.91e-4,2020,1,east toronto,winter
2020-01-15,M4J,5e-5,2020,1,east toronto,winter
2020-01-15,M5R,9.1e-5,2020,1,central toronto,winter
2020-01-16,M4R,0.00124,2020,1,central toronto,winter
2020-01-16,M4R,5e-5,2020,1,central toronto,winter
2020-01-16,M4L,5.74e-4,2020,1,east toronto,winter
2020-01-16,M6C,5e-5,2020,1,central toronto,winter
2020-01-17,M9R,5e-5,2020,1,central toronto,winter
2020-01-17,M6G,0.00126,2020,1,downtown toronto,winter
2020-01-17,M4X,5e-5,2020,1,downtown toronto,winter
2020-01-17,M5V,1.56e-4,2020,1,downtown toronto,winter
2020-01-19,M6P,5e-5,2020,1,west toronto,winter
2020-01-20,M6S,5e-5,2020,1,west toronto,winter
2020-01-20,M4C,9.59e-4,2020,1,central toronto,winter
2020-01-20,M4J,5e-5,2020,1,east toronto,winter
2020-01-20,M4E,5e-5,2020,1,east toronto,winter
2020-01-20,M4A,1.02e-4,2020,1,central toronto,winter
2020-01-20,M2J,5e-5,2020,1,central toronto,winter
2020-01-20,M4P,5e-5,2020,1,central toronto,winter
2020-01-21,M6P,4.11e-4,2020,1,west toronto,winter
2020-01-21,M6P,5e-5,2020,1,west toronto,winter
2020-01-21,M4N,0.00164,2020,1,central toronto,winter
2020-01-22,M6B,4.69e-4,2020,1,central toronto,winter
2020-01-22,M5N,0.00107,2020,1,central toronto,winter
2020-01-22,M4J,0.00922,2020,1,east toronto,winter
2020-01-22,M6S,5e-5,2020,1,west toronto,winter
2020-01-22,M6G,5e-5,2020,1,downtown toronto,winter
2020-01-22,M1B,0.00651,2020,1,central toronto,winter
2020-01-22,M5P,6.35e-5,2020,1,central toronto,winter
2020-01-22,M4K,5.2e-4,2020,1,east toronto,winter
2020-01-22,M4K,5e-5,2020,1,east toronto,winter
2020-01-23,M1J,1.43e-4,2020,1,central toronto,winter
2020-01-23,M9V,6.89e-5,2020,1,central toronto,winter
2020-01-23,M6H,5e-5,2020,1,west toronto,winter
2020-01-23,M6S,1.93e-4,2020,1,west toronto,winter
2020-01-23,M6E,0.00156,2020,1,central toronto,winter
2020-01-23,M6R,5e-5,2020,1,west toronto,winter
2020-01-23,M6H,5e-5,2020,1,west toronto,winter
2020-01-23,M4L,1.78e-4,2020,1,east toronto,winter
2020-01-23,M4N,1.06e-4,2020,1,central toronto,winter
2020-01-23,M5S,5e-5,2020,1,downtown toronto,winter
2020-01-23,M6C,6.24e-4,2020,1,central toronto,winter
2020-01-23,M1T,5e-5,2020,1,central toronto,winter
2020-01-24,M4G,5e-5,2020,1,central toronto,winter
2020-01-24,M6B,5e-5,2020,1,central toronto,winter
2020-01-24,M4T,1.51e-4,2020,1,central toronto,winter
2020-01-24,M2N,1.89e-4,2020,1,central toronto,winter
2020-01-24,M4K,3.29e-4,2020,1,east toronto,winter
2020-01-24,M4A,2.17e-4,2020,1,central toronto,winter
2020-01-24,M8Z,0.00151,2020,1,central toronto,winter
2020-01-24,M6K,2.41e-4,2020,1,central toronto,winter
2020-01-24,M5M,0.00203,2020,1,central toronto,winter
2020-01-24,M6C,5e-5,2020,1,central toronto,winter
2020-01-24,M1B,5e-5,2020,1,central toronto,winter
2020-01-26,M4L,0.00154,2020,1,east toronto,winter
2020-01-27,M4L,0.00214,2020,1,east toronto,winter
2020-01-27,M9N,5e-5,2020,1,central toronto,winter
2020-01-27,M4M,2.04e-4,2020,1,east toronto,winter
2020-01-27,M4M,5.38e-4,2020,1,east toronto,winter
2020-01-28,M4G,6.1e-4,2020,1,central toronto,winter
2020-01-28,M4L,0.00158,2020,1,east toronto,winter
2020-01-28,M8V,5e-5,2020,1,west toronto,winter
2020-01-28,M2M,5e-5,2020,1,central toronto,winter
2020-01-28,M6C,5.26e-4,2020,1,central toronto,winter
2020-01-28,M6S,5e-5,2020,1,west toronto,winter
2020-01-29,M4L,5e-5,2020,1,east toronto,winter
2020-01-29,M4G,5.94e-5,2020,1,central toronto,winter
2020-01-29,M6H,3.54e-4,2020,1,west toronto,winter
2020-01-29,M2N,5e-5,2020,1,central toronto,winter
2020-01-29,M4X,0.00123,2020,1,downtown toronto,winter
2020-01-29,M2J,5e-5,2020,1,central toronto,winter
2020-01-29,M6P,3.5e-4,2020,1,west toronto,winter
2020-01-29,M4T,4.74e-4,2020,1,central toronto,winter
2020-01-29,M6H,0.201,2020,1,west toronto,winter
2020-01-30,M4C,6.75e-5,2020,1,central toronto,winter
2020-01-30,M6H,6.49e-5,2020,1,west toronto,winter
2020-01-30,M6K,0.00234,2020,1,central toronto,winter
2020-01-30,M2P,6.43e-5,2020,1,central toronto,winter
2020-01-30,M4C,5e-5,2020,1,central toronto,winter
2020-01-30,M6J,1.36e-4,2020,1,west toronto,winter
2020-01-30,M6N,8.67e-4,2020,1,central toronto,winter
2020-01-31,M6H,7.15e-4,2020,1,west toronto,winter
2020-01-31,M6P,1.8e-4,2020,1,west toronto,winter
2020-02-02,M6R,6.08e-4,2020,2,west toronto,winter
2020-02-03,M4R,0.00108,2020,2,central toronto,winter
2020-02-03,M6A,7.16e-5,2020,2,central toronto,winter
2020-02-03,M6H,5.43e-5,2020,2,west toronto,winter
2020-02-03,M1P,1.33e-4,2020,2,central toronto,winter
2020-02-03,M4K,9.47e-5,2020,2,east toronto,winter
2020-02-03,M4J,1.53e-4,2020,2,east toronto,winter
2020-02-03,M1N,0.00306,2020,2,central toronto,winter
2020-02-03,M6S,1.46e-4,2020,2,west toronto,winter
2020-02-03,M6E,5e-5,2020,2,central toronto,winter
2020-02-04,M4B,5e-5,2020,2,central toronto,winter
2020-02-04,M4M,0.00153,2020,2,east toronto,winter
2020-02-04,M6G,5e-5,2020,2,downtown toronto,winter
2020-02-04,M4J,6.97e-4,2020,2,east toronto,winter
2020-02-04,M4C,7.13e-4,2020,2,central toronto,winter
2020-02-05,M4M,3.67e-4,2020,2,east toronto,winter
2020-02-05,M4B,5e-5,2020,2,central toronto,winter
2020-02-05,M6N,9.88e-4,2020,2,central toronto,winter
2020-02-05,M6K,5.32e-4,2020,2,central toronto,winter
2020-02-05,M6N,4.44e-4,2020,2,central toronto,winter
2020-02-06,M6P,7.16e-5,2020,2,west toronto,winter
2020-02-06,M6H,7.71e-4,2020,2,west toronto,winter
2020-02-06,M6R,4.12e-4,2020,2,west toronto,winter
2020-02-06,M4N,6.85e-4,2020,2,central toronto,winter
2020-02-06,M4N,9.09e-4,2020,2,central toronto,winter
2020-02-06,M4N,1.07e-4,2020,2,central toronto,winter
2020-02-06,M4N,5e-5,2020,2,central toronto,winter
2020-02-07,M6J,0.00172,2020,2,west toronto,winter
2020-02-07,M4C,5e-5,2020,2,central toronto,winter
2020-02-07,M1J,8.49e-5,2020,2,central toronto,winter
2020-02-09,M4N,2.3e-4,2020,2,central toronto,winter
2020-02-09,M4V,0.00277,2020,2,central toronto,winter
2020-02-10,M4W,2.38e-4,2020,2,downtown toronto,winter
2020-02-10,M6J,3.42e-4,2020,2,west toronto,winter
2020-02-10,M5N,3.54e-4,2020,2,central toronto,winter
2020-02-10,M4C,5e-5,2020,2,central toronto,winter
2020-02-11,M1K,5e-5,2020,2,central toronto,winter
2020-02-11,M1M,0.00288,2020,2,central toronto,winter
2020-02-11,M4M,5e-5,2020,2,east toronto,winter
2020-02-11,M9B,5.64e-5,2020,2,central toronto,winter
2020-02-11,M4L,3.57e-4,2020,2,east toronto,winter
2020-02-12,M9N,1.15e-4,2020,2,central toronto,winter
2020-02-12,M4C,6.13e-5,2020,2,central toronto,winter
2020-02-12,M6H,4.38e-4,2020,2,west toronto,winter
2020-02-12,M6G,5e-5,2020,2,downtown toronto,winter
2020-02-12,M1K,1e-4,2020,2,central toronto,winter
2020-02-12,M6S,5e-5,2020,2,west toronto,winter
2020-02-12,M6C,2.05e-4,2020,2,central toronto,winter
2020-02-12,M9B,1.31e-4,2020,2,central toronto,winter
2020-02-12,M6R,5e-5,2020,2,west toronto,winter
2020-02-12,M4R,2.68e-4,2020,2,central toronto,winter
2020-02-12,M4X,4.03e-4,2020,2,downtown toronto,winter
2020-02-12,M4P,8.15e-4,2020,2,central toronto,winter
2020-02-12,M6E,5e-5,2020,2,central toronto,winter
2020-02-13,M1N,0.503,2020,2,central toronto,winter
2020-02-13,M8W,5e-5,2020,2,central toronto,winter
2020-02-13,M4L,0.00112,2020,2,east toronto,winter
2020-02-13,M5J,6.82e-5,2020,2,downtown toronto,winter
2020-02-13,M1M,5e-5,2020,2,central toronto,winter
2020-02-14,M4E,2.08e-4,2020,2,east toronto,winter
2020-02-14,M6N,0.00131,2020,2,central toronto,winter
2020-02-14,M4J,0.0013,2020,2,east toronto,winter
2020-02-14,M4J,5.05e-4,2020,2,east toronto,winter
2020-02-16,M5H,7.89e-5,2020,2,downtown toronto,winter
2020-02-17,M6G,5e-5,2020,2,downtown toronto,winter
2020-02-17,M6G,5e-5,2020,2,downtown toronto,winter
2020-02-18,M6A,1.83e-4,2020,2,central toronto,winter
2020-02-18,M6S,5e-5,2020,2,west toronto,winter
2020-02-18,M4T,0.00258,2020,2,central toronto,winter
2020-02-18,M3C,5e-5,2020,2,central toronto,winter
2020-02-18,M4J,2.73e-4,2020,2,east toronto,winter
2020-02-18,M4S,0.00384,2020,2,central toronto,winter
2020-02-18,M6C,5e-5,2020,2,central toronto,winter
2020-02-19,M4L,8.18e-4,2020,2,east toronto,winter
2020-02-19,M4C,8.11e-5,2020,2,central toronto,winter
2020-02-19,M6C,2.07e-4,2020,2,central toronto,winter
2020-02-19,M8V,5.06e-4,2020,2,west toronto,winter
2020-02-20,M4C,0.00103,2020,2,central toronto,winter
2020-02-20,M4C,0.00139,2020,2,central toronto,winter
2020-02-20,M6E,4.41e-4,2020,2,central toronto,winter
2020-02-20,M6K,2.78e-4,2020,2,central toronto,winter
2020-02-20,M2N,5e-5,2020,2,central toronto,winter
2020-02-20,M6S,5e-5,2020,2,west toronto,winter
2020-02-20,M8V,1.5e-4,2020,2,west toronto,winter
2020-02-20,M8Y,7.62e-5,2020,2,central toronto,winter
2020-02-20,M6R,6.34e-5,2020,2,west toronto,winter
2020-02-20,M6N,2.45e-4,2020,2,central toronto,winter
2020-02-20,M4S,6.35e-4,2020,2,central toronto,winter
2020-02-21,M8W,1.01e-4,2020,2,central toronto,winter
2020-02-21,M4J,8.76e-5,2020,2,east toronto,winter
2020-02-21,M8Y,4.7e-4,2020,2,central toronto,winter
2020-02-23,M1L,5e-5,2020,2,central toronto,winter
2020-02-24,M5A,0.00212,2020,2,downtown toronto,winter
2020-02-24,M6E,2.18e-4,2020,2,central toronto,winter
2020-02-24,M4L,0.00258,2020,2,east toronto,winter
2020-02-24,M4E,5e-5,2020,2,east toronto,winter
2020-02-24,M6S,5e-5,2020,2,west toronto,winter
2020-02-25,M4J,4.69e-4,2020,2,east toronto,winter
2020-02-25,M1K,5e-5,2020,2,central toronto,winter
2020-02-25,M2J,6.89e-5,2020,2,central toronto,winter
2020-02-25,M4C,6.35e-4,2020,2,central toronto,winter
2020-02-25,M3A,5e-5,2020,2,central toronto,winter
2020-02-25,M6E,5e-5,2020,2,central toronto,winter
2020-02-25,M4C,6.52e-4,2020,2,central toronto,winter
2020-02-25,M1N,0.00109,2020,2,central toronto,winter
2020-02-25,M5P,6.07e-5,2020,2,central toronto,winter
2020-02-25,M1N,9.4e-4,2020,2,central toronto,winter
2020-02-25,M6R,6.5e-4,2020,2,west toronto,winter
2020-02-26,M4L,0.00377,2020,2,east toronto,winter
2020-02-26,M6J,0.00123,2020,2,west toronto,winter
2020-02-26,M2N,5e-5,2020,2,central toronto,winter
2020-02-26,M4C,5.06e-5,2020,2,central toronto,winter
2020-02-26,M6S,5e-5,2020,2,west toronto,winter
2020-02-27,M6H,5e-5,2020,2,west toronto,winter
2020-02-27,M2K,5e-5,2020,2,central toronto,winter
2020-02-28,M5S,1.44e-4,2020,2,downtown toronto,winter
2020-02-28,M5V,0.0336,2020,2,downtown toronto,winter
2020-02-28,M1N,2.65e-4,2020,2,central toronto,winter
2020-02-28,M6C,3.42e-4,2020,2,central toronto,winter
2020-02-28,M1N,0.00104,2020,2,central toronto,winter
2020-02-28,M1N,5e-5,2020,2,central toronto,winter
2020-03-01,M3A,5.59e-5,2020,3,central toronto,spring
2020-03-01,M9B,5e-5,2020,3,central toronto,spring
2020-03-02,M4C,5e-5,2020,3,central toronto,spring
2020-03-02,M4L,1.36e-4,2020,3,east toronto,spring
2020-03-02,M4C,5.24e-4,2020,3,central toronto,spring
2020-03-02,M5T,5e-5,2020,3,downtown toronto,spring
2020-03-03,M3A,5e-5,2020,3,central toronto,spring
2020-03-03,M2R,5e-5,2020,3,central toronto,spring
2020-03-03,M4E,5e-5,2020,3,east toronto,spring
2020-03-04,M1N,0.00226,2020,3,central toronto,spring
2020-03-05,M1P,6e-5,2020,3,central toronto,spring
2020-03-05,M4G,5e-5,2020,3,central toronto,spring
2020-03-05,M9L,9e-5,2020,3,central toronto,spring
2020-03-05,M5M,5.75e-5,2020,3,central toronto,spring
2020-03-06,M4J,4.3e-4,2020,3,east toronto,spring
2020-03-06,M4C,5e-5,2020,3,central toronto,spring
2020-03-06,M6S,5e-5,2020,3,west toronto,spring
2020-03-06,M4S,0.00136,2020,3,central toronto,spring
2020-03-06,M4R,4.64e-4,2020,3,central toronto,spring
2020-03-07,M6R,1.5e-4,2020,3,west toronto,spring
2020-03-08,M5J,5e-5,2020,3,downtown toronto,spring
2020-03-08,M5T,5e-5,2020,3,downtown toronto,spring
2020-03-08,M9V,7e-5,2020,3,central toronto,spring
2020-03-08,M6R,5e-5,2020,3,west toronto,spring
2020-03-09,M5J,5e-5,2020,3,downtown toronto,spring
2020-03-09,M6J,0.00106,2020,3,west toronto,spring
2020-03-09,M9R,5e-5,2020,3,central toronto,spring
2020-03-09,M4C,4e-4,2020,3,central toronto,spring
2020-03-10,M4L,0.00127,2020,3,east toronto,spring
2020-03-10,M9A,5e-5,2020,3,central toronto,spring
2020-03-10,M6P,4.5e-4,2020,3,west toronto,spring
2020-03-10,M6G,7e-5,2020,3,downtown toronto,spring
2020-03-10,M4C,2.8e-4,2020,3,central toronto,spring
2020-03-10,M6N,8.3e-4,2020,3,central toronto,spring
2020-03-10,M6S,8e-5,2020,3,west toronto,spring
2020-03-11,M6M,7e-5,2020,3,central toronto,spring
2020-03-11,M4X,1e-4,2020,3,downtown toronto,spring
2020-03-13,M5R,5e-5,2020,3,central toronto,spring
2020-03-13,M4B,1.45e-4,2020,3,central toronto,spring
2020-03-16,M8V,5e-5,2020,3,west toronto,spring
2020-03-17,M3A,5e-5,2020,3,central toronto,spring
2020-03-17,M4C,0.00461,2020,3,central toronto,spring
2020-08-25,M3H,2.4e-4,2020,8,central toronto,summer
2020-08-28,M2R,8e-5,2020,8,central toronto,summer
2020-09-03,M4J,8.44,2020,9,east toronto,fall
2020-12-11,M6S,0.0039,2020,12,west toronto,winter
2020-12-14,M1R,5e-5,2020,12,central toronto,winter
2020-12-14,M6K,0.00101,2020,12,central toronto,winter
2020-12-14,M6S,5.89e-5,2020,12,west toronto,winter
2020-12-15,M4S,5e-5,2020,12,central toronto,winter
2020-12-17,M6H,4.67e-4,2020,12,west toronto,winter
2020-12-21,M4M,3.54e-4,2020,12,east toronto,winter
2020-12-22,M6E,5e-5,2020,12,central toronto,winter
2020-12-22,M6H,4.07e-4,2020,12,west toronto,winter
2020-12-23,M4M,0.00157,2020,12,east toronto,winter
2020-12-30,M4J,4.24e-4,2020,12,east toronto,winter
2020-12-30,M1E,5e-5,2020,12,central toronto,winter
2020-12-31,M6C,5e-4,2020,12,central toronto,winter
2021-01-03,M6E,4.89e-4,2021,1,central toronto,winter
2021-01-03,M6E,9.93e-4,2021,1,central toronto,winter
2021-01-04,M6S,6.7e-4,2021,1,west toronto,winter
2021-01-04,M4J,5e-5,2021,1,east toronto,winter
2021-01-05,M4L,6.65e-4,2021,1,east toronto,winter
2021-01-07,M4M,0.00125,2021,1,east toronto,winter
2021-01-07,M6N,0.00126,2021,1,central toronto,winter
2021-01-07,M5S,0.00291,2021,1,downtown toronto,winter
2021-01-07,M4M,1.16e-4,2021,1,east toronto,winter
2021-01-08,M6R,9.26e-5,2021,1,west toronto,winter
2021-01-08,M5S,9.06e-5,2021,1,downtown toronto,winter
2021-01-10,M4G,5e-5,2021,1,central toronto,winter
2021-01-10,M6E,5e-5,2021,1,central toronto,winter
2021-01-12,M5M,9.6e-4,2021,1,central toronto,winter
2021-01-12,M4G,5.79e-5,2021,1,central toronto,winter
2021-01-12,M8V,5.19e-5,2021,1,west toronto,winter
2021-01-13,M4M,1.8e-4,2021,1,east toronto,winter
2021-01-14,M5M,0.001,2021,1,central toronto,winter
2021-01-14,M6N,9.7e-4,2021,1,central toronto,winter
2021-01-15,M4L,0.00297,2021,1,east toronto,winter
2021-01-15,M4L,0.00962,2021,1,east toronto,winter
2021-01-17,M6S,1e-4,2021,1,west toronto,winter
2021-01-18,M4Y,6.3e-4,2021,1,downtown toronto,winter
2021-01-18,M4S,9.5e-4,2021,1,central toronto,winter
2021-01-18,M4N,8e-5,2021,1,central toronto,winter
2021-01-19,M5M,0.00192,2021,1,central toronto,winter
2021-01-19,M4G,0.00093000000000000005,2021,1,central toronto,winter
2021-01-20,M6K,6e-5,2021,1,central toronto,winter
2021-01-20,M4M,5e-5,2021,1,east toronto,winter
2021-01-20,M4C,5e-5,2021,1,central toronto,winter
2021-01-20,M1W,5e-5,2021,1,central toronto,winter
2021-01-20,M4K,9e-5,2021,1,east toronto,winter
2021-01-20,M6J,4.9e-4,2021,1,west toronto,winter
2021-01-21,M5S,5e-5,2021,1,downtown toronto,winter
2021-01-21,M4L,0.00124,2021,1,east toronto,winter
2021-01-21,M4J,5e-5,2021,1,east toronto,winter
2021-01-22,M6E,0.00112,2021,1,central toronto,winter
2021-01-25,M6C,0.00141,2021,1,central toronto,winter
2021-01-25,M5S,1.1e-4,2021,1,downtown toronto,winter
2021-01-25,M2L,5e-5,2021,1,central toronto,winter
2021-01-26,M1C,5e-5,2021,1,central toronto,winter
2021-01-26,M6P,5e-5,2021,1,west toronto,winter
2021-01-26,M6E,5.5e-4,2021,1,central toronto,winter
2021-01-27,M6G,8.38e-4,2021,1,downtown toronto,winter
2021-01-27,M6G,8.56e-5,2021,1,downtown toronto,winter
2021-01-28,M6S,4.11e-4,2021,1,west toronto,winter
2021-01-29,M8Y,5e-5,2021,1,central toronto,winter
2021-01-29,M5M,5e-5,2021,1,central toronto,winter
2021-01-30,M1G,6e-5,2021,1,central toronto,winter
2021-01-31,M8Z,1.14e-4,2021,1,central toronto,winter
2021-02-01,M6H,9.93e-5,2021,2,west toronto,winter
2021-02-01,M6H,3.47e-4,2021,2,west toronto,winter
2021-02-02,M6R,4.25e-4,2021,2,west toronto,winter
2021-02-03,M4E,8.1e-4,2021,2,east toronto,winter
2021-02-03,M1N,4.9e-4,2021,2,central toronto,winter
2021-02-03,M4G,5e-5,2021,2,central toronto,winter
2021-02-03,M5A,0.00112,2021,2,downtown toronto,winter
2021-02-03,M6H,5e-5,2021,2,west toronto,winter
2021-02-03,M2N,5e-5,2021,2,central toronto,winter
2021-02-03,M6G,2.7e-4,2021,2,downtown toronto,winter
2021-02-04,M5P,5e-5,2021,2,central toronto,winter
2021-02-04,M6L,5e-5,2021,2,central toronto,winter
2021-02-04,M3M,3.7e-4,2021,2,central toronto,winter
2021-02-04,M6K,4.4e-4,2021,2,central toronto,winter
2021-02-05,M5T,0.00382,2021,2,downtown toronto,winter
2021-02-05,M8W,1.3e-4,2021,2,central toronto,winter
2021-02-05,M6G,5.3e-4,2021,2,downtown toronto,winter
2021-02-05,M6J,6e-5,2021,2,west toronto,winter
2021-02-07,M6N,6.4e-4,2021,2,central toronto,winter
2021-02-07,M4L,9e-5,2021,2,east toronto,winter
2021-02-08,M5P,5e-5,2021,2,central toronto,winter
2021-02-08,M8Y,1e-4,2021,2,central toronto,winter
2021-02-09,M4M,5e-5,2021,2,east toronto,winter
2021-02-09,M6J,0.00503,2021,2,west toronto,winter
2021-02-09,M8V,9e-5,2021,2,west toronto,winter
2021-02-09,M6E,2.3e-4,2021,2,central toronto,winter
2021-02-09,M6N,5.2e-4,2021,2,central toronto,winter
2021-02-09,M4C,5e-5,2021,2,central toronto,winter
2021-02-10,M4L,8.8e-4,2021,2,east toronto,winter
2021-02-10,M1P,5e-5,2021,2,central toronto,winter
2021-02-10,M4K,5e-5,2021,2,east toronto,winter
2021-02-11,M6E,7.6e-4,2021,2,central toronto,winter
2021-02-11,M4L,6e-5,2021,2,east toronto,winter
2021-02-11,M4J,5e-5,2021,2,east toronto,winter
2021-02-11,M6J,7.2e-4,2021,2,west toronto,winter
2021-02-12,M6J,5e-5,2021,2,west toronto,winter
2021-02-17,M4L,3.1e-4,2021,2,east toronto,winter
2021-02-17,M5M,0.00564,2021,2,central toronto,winter
2021-02-17,M4K,5e-5,2021,2,east toronto,winter
2021-02-18,M4M,5e-5,2021,2,east toronto,winter
2021-02-22,M5M,5e-5,2021,2,central toronto,winter
2021-02-22,M6E,6.7e-4,2021,2,central toronto,winter
2021-02-22,M4X,5e-4,2021,2,downtown toronto,winter
2021-02-23,M3H,5e-5,2021,2,central toronto,winter
2021-02-23,M4E,2.1e-4,2021,2,east toronto,winter
2021-02-24,M6S,3.4e-4,2021,2,west toronto,winter
2021-02-24,M3M,5e-5,2021,2,central toronto,winter
2021-02-25,M6N,2.1e-4,2021,2,central toronto,winter
2021-02-26,M6N,6.2e-4,2021,2,central toronto,winter
2021-02-28,M4E,7e-5,2021,2,east toronto,winter
2021-03-01,M4J,6e-5,2021,3,east toronto,spring
2021-03-01,M3M,1.36e-4,2021,3,central toronto,spring
2021-03-01,M6E,2.4e-4,2021,3,central toronto,spring
2021-03-01,M5P,0.00127,2021,3,central toronto,spring
2021-03-02,M6H,5e-5,2021,3,west toronto,spring
2021-03-02,M4S,2.3e-4,2021,3,central toronto,spring
2021-03-02,M4L,0.00174,2021,3,east toronto,spring
2021-03-03,M1N,0.00104,2021,3,central toronto,spring
2021-03-03,M5R,2.86e-4,2021,3,central toronto,spring
2021-03-03,M4B,6.57e-5,2021,3,central toronto,spring
2021-03-04,M4J,0.0025,2021,3,east toronto,spring
2021-03-05,M4C,0.00589,2021,3,central toronto,spring
2021-03-05,M4M,5e-5,2021,3,east toronto,spring
2021-03-06,M6R,5e-5,2021,3,west toronto,spring
2021-03-07,M6S,2.27e-4,2021,3,west toronto,spring
2021-03-09,M1M,5e-5,2021,3,central toronto,spring
2021-03-09,M4J,5e-5,2021,3,east toronto,spring
2021-03-09,M4C,5e-5,2021,3,central toronto,spring
2021-03-10,M5R,5e-5,2021,3,central toronto,spring
2021-03-10,M6P,3.9e-4,2021,3,west toronto,spring
2021-03-11,M9P,5e-5,2021,3,central toronto,spring
2021-03-13,M6C,5e-5,2021,3,central toronto,spring
2021-03-15,M5P,3.5e-4,2021,3,central toronto,spring
2021-03-15,M6R,5e-5,2021,3,west toronto,spring
2021-03-15,M3K,5e-5,2021,3,east toronto,spring
2021-03-15,M6M,5e-5,2021,3,central toronto,spring
2021-03-16,M9B,5e-5,2021,3,central toronto,spring
2021-03-17,M4L,6e-5,2021,3,east toronto,spring
2021-03-18,M4L,5e-5,2021,3,east toronto,spring
2021-03-18,M4S,5e-5,2021,3,central toronto,spring
2021-03-18,M6J,7.5e-4,2021,3,west toronto,spring
2021-03-19,M1T,5e-5,2021,3,central toronto,spring
2021-03-19,M4G,0.00298,2021,3,central toronto,spring
2021-03-19,M5S,5e-5,2021,3,downtown toronto,spring
2021-03-22,M2L,5e-5,2021,3,central toronto,spring
2021-03-22,M6S,5e-5,2021,3,west toronto,spring
2021-03-24,M4N,5e-5,2021,3,central toronto,spring
2021-03-25,M4L,0.00111,2021,3,east toronto,spring
2021-03-26,M6B,5e-5,2021,3,central toronto,spring
2021-03-26,M6N,5e-5,2021,3,central toronto,spring
2021-03-27,M5P,0.00144,2021,3,central toronto,spring
2021-03-28,M6N,0.00266,2021,3,central toronto,spring
2021-03-29,M4G,4.5e-4,2021,3,central toronto,spring
2021-03-29,M6G,7.9e-4,2021,3,downtown toronto,spring
2021-03-30,M9B,5e-5,2021,3,central toronto,spring
2021-03-30,M4P,1e-4,2021,3,central toronto,spring
2021-03-30,M3B,5e-5,2021,3,central toronto,spring
2021-03-30,M6H,5e-5,2021,3,west toronto,spring
2021-03-30,M5M,4.8e-4,2021,3,central toronto,spring
2021-03-30,M8X,5e-5,2021,3,central toronto,spring
2021-03-31,M6G,1.9e-4,2021,3,downtown toronto,spring
2021-03-31,M4L,0.00304,2021,3,east toronto,spring
2021-03-31,M4L,5e-5,2021,3,east toronto,spring
2021-03-31,M6J,1.4e-4,2021,3,west toronto,spring
2021-03-31,M1L,5e-5,2021,3,central toronto,spring
2021-04-01,M8Y,5e-5,2021,4,central toronto,spring
2021-04-01,M4B,7e-5,2021,4,central toronto,spring
2021-04-01,M4X,5e-5,2021,4,downtown toronto,spring
2021-04-05,M6H,5e-5,2021,4,west toronto,spring
2021-04-05,M9P,4.3e-4,2021,4,central toronto,spring
2021-04-06,M6S,5e-5,2021,4,west toronto,spring
2021-04-06,M6J,0.00102,2021,4,west toronto,spring
2021-04-06,M8W,5e-5,2021,4,central toronto,spring
2021-04-06,M6G,5e-5,2021,4,downtown toronto,spring
2021-04-07,M6A,5e-5,2021,4,central toronto,spring
2021-04-08,M4J,1.1e-4,2021,4,east toronto,spring
2021-04-08,M8X,5e-5,2021,4,central toronto,spring
2021-04-08,M6N,4.7e-4,2021,4,central toronto,spring
2021-04-08,M5M,5e-5,2021,4,central toronto,spring
2021-04-09,M8Z,1.2e-4,2021,4,central toronto,spring
2021-04-11,M6P,3.1e-4,2021,4,west toronto,spring
